# Pathway	W100	W105	W111	W117	W154	W183	W189	W193	W196	W234	W53	W64	W79	W85	W89	W91
ko00010|g__Exiguobacterium.s__Exiguobacterium_sp_AT1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Exiguobacterium.s__Exiguobacterium_sp_MH3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Geobacter.s__Geobacter_lovleyi	0	0.423825	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Geobacter.s__Geobacter_metallireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Geobacter.s__Geobacter_uraniireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Geodermatophilus.s__Geodermatophilus_obscurus	0	14.12605	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Halomonas.s__Halomonas_boliviensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Hyphomicrobium.s__Hyphomicrobium_denitrificans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Hyphomonas.s__Hyphomonas_neptunium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Intrasporangium.s__Intrasporangium_calvum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Kangiella.s__Kangiella_aquimarina	0	0	0	0	0	0	0	0.106675	0	0	0	0	0	0	0	0
ko00010|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Lactococcus.s__Lactococcus_garvieae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Lactococcus.s__Lactococcus_lactis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Marinobacter.s__Marinobacter_adhaerens	0	0	0	0	1.01705	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Mesorhizobium.s__Mesorhizobium_loti	0	0	0	0	0	0	0	0	0	3.2457	0	4.1598	3.716375	5.5028	0	7.5239
ko00010|g__Methanobacterium.s__Methanobacterium_formicicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Methanocella.s__Methanocella_paludicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Methanocorpusculum.s__Methanocorpusculum_labreanum	0	0	0	0	0	0	2.04035	0	0	0	0	0	0	0	0	0
ko00010|g__Methanolobus.s__Methanolobus_psychrophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Methanosaeta.s__Methanosaeta_concilii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Methanosaeta.s__Methanosaeta_harundinacea	0	0	0	0	0	0	1.51205	0	0.9182	0	0	0	0	0	0	0
ko00010|g__Methanosarcina.s__Methanosarcina_acetivorans	0	0	0	0	0	0	1.34625	0	0	0	0	0	0	0	0	0
ko00010|g__Methanosarcina.s__Methanosarcina_barkeri	2.254675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Methylocystis.s__Methylocystis_rosea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Microcoleus.s__Microcoleus_vaginatus	0.62895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Microcystis.s__Microcystis_aeruginosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Micromonospora.s__Micromonospora_lupini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Mycobacterium.s__Mycobacterium_tusciae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Mycobacterium.s__Mycobacterium_vaccae	0	0	0	0	0	0	0	0	0	0	0	2.218725	0	0	0	0
ko00010|g__Niastella.s__Niastella_koreensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.968425
ko00010|g__Nitrospira.s__Candidatus_Nitrospira_defluvii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Nodularia.s__Nodularia_spumigena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Nostoc.s__Nostoc_punctiforme	0	1.1648	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Novosphingobium.s__Novosphingobium_aromaticivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Oscillatoria.s__Oscillatoria_acuminata	5.8103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Oscillatoria.s__Oscillatoria_nigro_viridis	0.962525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Peptostreptococcaceae_noname.s__Clostridium_bifermentans	0	0	0	0	0.534225	0	0.9179	0.196675	1.4423	0	0	0	0	0	0	0
ko00010|g__Peptostreptococcaceae_noname.s__Clostridium_glycolicum	0	0	0	0	0	0.240375	0.26225	0	0.327825	0	0	0	0	0	0	0
ko00010|g__Peptostreptococcaceae_noname.s__Clostridium_sticklandii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Planctomyces.s__Planctomyces_limnophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Polaromonas.s__Polaromonas_naphthalenivorans	0	0	0	0	0	0	0	0	0	0	0	8.0777	0	0	0	0
ko00010|g__Prevotella.s__Prevotella_paludivivens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Pseudomonas.s__Pseudomonas_mandelii	0	0	0	0	0	0	0	0	0	0.278725	0	0	0	0	0	0
ko00010|g__Pseudomonas.s__Pseudomonas_putida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Pseudomonas.s__Pseudomonas_stutzeri	2.459325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Psychrobacter.s__Psychrobacter_arcticus	0	0	0	0	0	0	0	0	0	0	3.206625	0	0	0	0	0
ko00010|g__Psychrobacter.s__Psychrobacter_cryohalolentis	0	0	0	0	0	0	0	0	0	0	2.500675	0	0	0	0	0
ko00010|g__Rhizobium.s__Rhizobium_giardinii	0	0	0	0	0	0	0	0	0	0	0	0	0.07665	0	0	0
ko00010|g__Rhizobium.s__Rhizobium_leguminosarum	0	0	0	0	0	0	0	0	0	0	0	0	1.078525	1.476275	0	0
ko00010|g__Rhodanobacter.s__Rhodanobacter_fulvus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Rhodanobacter.s__Rhodanobacter_thiooxydans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Rhodococcus.s__Rhodococcus_erythropolis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.38495	0	0.369125
ko00010|g__Rhodonellum.s__Rhodonellum_psychrophilum	0.0579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Rhodopseudomonas.s__Rhodopseudomonas_palustris	0	4.791125	0	0	0	0	0	0	0	8.404175	0	5.698875	3.1515	7.106275	6.079875	8.002275
ko00010|g__Sideroxydans.s__Sideroxydans_lithotrophicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Sorangium.s__Sorangium_cellulosum	0.9439	0.390025	0.388425	0	0	0	0	0	0	0	0	0	1.355825	1.779575	0	0
ko00010|g__Stenotrophomonas.s__Stenotrophomonas_maltophilia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Streptomyces.s__Streptomyces_chartreusis	0	3.593875	0	0	0	0	0	0	0	0	0	0	0	3.442475	0	0
ko00010|g__Sulfuricella.s__Sulfuricella_denitrificans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Sulfuricurvum.s__Sulfuricurvum_kujiense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Thauera.s__Thauera_phenylacetica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Thauera.s__Thauera_terpenica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Thiobacillus.s__Thiobacillus_denitrificans	110.93215	0	0	2.0006	0	5.982925	1.62115	0	0	0	64.442775	2.57445	0	0	0	0
ko00010|g__Thiobacillus.s__Thiobacillus_thioparus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010|g__Thiocapsa.s__Thiocapsa_marina	0	0	0	0	0	0	0	0	0	0	1.39095	0	0	0	0	0
ko00010|unclassified	3645.8506	1859.15435	1653.7527	1428.315775	1504.201175	2038.131025	1950.366125	1470.943925	1952.4624	1318.904425	1730.718025	2228.8902	1281.06265	1927.99085	1302.92375	1549.190075
ko00020	5035.0837407407	2617.5581481481	2317.3031111111	2115.567	2113.1141481481	2848.1107777778	2675.2837037037	2072.7702222222	2656.1117037037	1844.2121851852	2299.462962963	3161.7545555556	1800.7689259259	2671.2928888889	1767.5074074074	2165.9865555556
ko00020|g__Achromobacter.s__Achromobacter_piechaudii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Acidovorax.s__Acidovorax_ebreus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Acinetobacter.s__Acinetobacter_johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Acinetobacter.s__Acinetobacter_junii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Acinetobacter.s__Acinetobacter_lwoffii	0	0	0	0	0	0.5801481481	0	0.0558888889	0	0	0	0	0	0	0	0
ko00020|g__Acinetobacter.s__Acinetobacter_pittii_calcoaceticus_nosocomialis	0	0	0	0	0	0.4581481481	0	0	0	0	0	0	0	0	0	0
ko00020|g__Acinetobacter.s__Acinetobacter_tandoii	0	0	0	0	0	6.3951111111	0	0	0	0	0	0	0	0	0	0
ko00020|g__Acinetobacter.s__Acinetobacter_towneri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Agrobacterium.s__Agrobacterium_tumefaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Akkermansia.s__Akkermansia_muciniphila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Albidiferax.s__Albidiferax_ferrireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Alistipes.s__Alistipes_onderdonkii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Allochromatium.s__Allochromatium_vinosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Bacillus.s__Bacillus_cereus_thuringiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Bacillus.s__Bacillus_megaterium	0	0.4732962963	0	0	0	0	0	0	0	0	0	0	0	0.5133703704	0	0
ko00020|g__Bacteroides.s__Bacteroides_dorei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Bdellovibrio.s__Bdellovibrio_bacteriovorus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Bradyrhizobium.s__Bradyrhizobium_japonicum	0	0	0	0	0	0	0	0	0	0	0	0	8.7664444444	23.1987407407	0	26.4319259259
ko00020|g__Candidatus_Accumulibacter.s__Candidatus_Accumulibacter_phosphatis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Candidatus_Solibacter.s__Candidatus_Solibacter_usitatus	0	0	0	0	0	0	0	0	0	3.4452222222	0	0	0	0	2.9247407407	0
ko00020|g__Caulobacter.s__Caulobacter_vibrioides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Clostridium.s__Clostridium_beijerinckii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Clostridium.s__Clostridium_carboxidivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Clostridium.s__Clostridium_saccharobutylicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Clostridium.s__Clostridium_saccharoperbutylacetonicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Comamonas.s__Comamonas_testosteroni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Corallococcus.s__Corallococcus_coralloides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Cyanobium.s__Cyanobium_gracile	0	0	0	0	0.7232962963	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Dechloromonas.s__Dechloromonas_aromatica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Desulfomonile.s__Desulfomonile_tiedjei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Desulfovibrio.s__Desulfovibrio_africanus	0	0.3072592593	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Desulfovibrio.s__Desulfovibrio_magneticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Enterobacter.s__Enterobacter_cloacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Exiguobacterium.s__Exiguobacterium_antarcticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Exiguobacterium.s__Exiguobacterium_pavilionensis	0	2.1408888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Exiguobacterium.s__Exiguobacterium_sibiricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Exiguobacterium.s__Exiguobacterium_sp_AT1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Geobacter.s__Geobacter_lovleyi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Geobacter.s__Geobacter_metallireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Geobacter.s__Geobacter_uraniireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Geodermatophilus.s__Geodermatophilus_obscurus	0	33.5618518519	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Gillisia.s__Gillisia_limnaea	0.6944444444	0	0	5.9824444444	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Haliscomenobacter.s__Haliscomenobacter_hydrossis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Hyphomicrobium.s__Hyphomicrobium_denitrificans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Hyphomonas.s__Hyphomonas_neptunium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Klebsiella.s__Klebsiella_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Labrenzia.s__Labrenzia_aggregata	0	0	0	0	0.349962963	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Lactococcus.s__Lactococcus_lactis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Marinobacter.s__Marinobacter_adhaerens	0	0	0	0	1.5206296296	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Mesorhizobium.s__Mesorhizobium_loti	0	0	0	0	0	0	0	0	0	4.3127407407	0	0	0	9.3514444444	0	10.197
ko00020|g__Methanobacterium.s__Methanobacterium_formicicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Methanocella.s__Methanocella_paludicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Methanocorpusculum.s__Methanocorpusculum_labreanum	0	0	0	0	0	0	2.2152592593	0	0	0	0	0	0	0	0	0
ko00020|g__Methanolobus.s__Methanolobus_psychrophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Methanosaeta.s__Methanosaeta_concilii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Methanosaeta.s__Methanosaeta_harundinacea	0	0	0	0	0	0	1.9849259259	0	0.811037037	0	0	0	0	0	0	0
ko00020|g__Methanosarcina.s__Methanosarcina_barkeri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Methanospirillum.s__Methanospirillum_hungatei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Methylocystis.s__Methylocystis_rosea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Microbacterium.s__Microbacterium_laevaniformans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Microcystis.s__Microcystis_aeruginosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Micromonospora.s__Micromonospora_lupini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Mycobacterium.s__Mycobacterium_vaccae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Niastella.s__Niastella_koreensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4816296296
ko00020|g__Nitrospira.s__Candidatus_Nitrospira_defluvii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Novosphingobium.s__Novosphingobium_aromaticivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Oscillatoria.s__Oscillatoria_nigro_viridis	0.7856666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Peptostreptococcaceae_noname.s__Clostridium_sticklandii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Planctomyces.s__Planctomyces_limnophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Prevotella.s__Prevotella_copri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Prevotella.s__Prevotella_paludivivens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Pseudomonas.s__Pseudomonas_mandelii	0	0	0	0	0	0	0	0	0	1.1654444444	0	0	0	0	0	0
ko00020|g__Psychrobacter.s__Psychrobacter_aquaticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Psychrobacter.s__Psychrobacter_arcticus	0	0	0	0	0	0	0	0	0	0	8.2433703704	0	0	0	0	0
ko00020|g__Psychrobacter.s__Psychrobacter_cryohalolentis	0	0	0	0	0	0	0	0	0	0	4.7217407407	0	0	0	0	0
ko00020|g__Rhizobium.s__Rhizobium_giardinii	0	0	0	0	0	0	0	0	0	0	0	0	0.3055555556	0	0	0
ko00020|g__Rhodanobacter.s__Rhodanobacter_fulvus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Rhodanobacter.s__Rhodanobacter_thiooxydans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Rhodopseudomonas.s__Rhodopseudomonas_palustris	0	12.4175185185	0	0	0	0	0	0	0	19.6733703704	0	0	7.0807037037	17.0901481481	13.7243333333	18.0494074074
ko00020|g__Sideroxydans.s__Sideroxydans_lithotrophicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Sorangium.s__Sorangium_cellulosum	3.4011481481	1.2801851852	1.3830740741	0	0	0	0	0	0	0	0	0	3.3076296296	3.725	0	0
ko00020|g__Stenotrophomonas.s__Stenotrophomonas_maltophilia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Sulfuricella.s__Sulfuricella_denitrificans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Sulfuricurvum.s__Sulfuricurvum_kujiense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Sulfurovum.s__Sulfurovum_sp_AR	0	0	0	0	0	0	4.3961851852	1.0009259259	4.1382592593	0	0	0	0	0	0	0
ko00020|g__Thalassiosira.s__Thalassiosira_pseudonana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Thauera.s__Thauera_terpenica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Thiobacillus.s__Thiobacillus_denitrificans	0	0	0	1.7155185185	0	4.6568148148	0.691962963	0	0	0	54.9082592593	1.9185555556	0	0	0	0
ko00020|g__Thiobacillus.s__Thiobacillus_thioparus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00020|g__Thiocapsa.s__Thiocapsa_marina	0	0	0	0	0	0	0	0	0	0	0.1562962963	0	0	0	0	0
ko00020|unclassified	4922.2057777778	2559.0565555556	2315.9200740741	2108.1011851852	2110.2295555556	2836.5438518519	2666.1843333333	2071.5735925926	2651.4565555556	1816.2437777778	2240.154	3116.9028888889	1772.1968888889	2606.6259259259	1750.8582962963	2097.8205925926
ko00030	4068.0621818182	2147.1082727273	1860.7937272727	1570.821	1708.5138181818	2212.839	2190.9329090909	1640.4425909091	2258.3575	1735.6473181818	2271.4418636364	2588.2724090909	1508.6983181818	2296.829	1653.7955	1906.7316818182
ko00030|g__Achromobacter.s__Achromobacter_piechaudii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Achromobacter.s__Achromobacter_xylosoxidans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Acidovorax.s__Acidovorax_ebreus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Acinetobacter.s__Acinetobacter_johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Agrobacterium.s__Agrobacterium_tumefaciens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Akkermansia.s__Akkermansia_muciniphila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Albidiferax.s__Albidiferax_ferrireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Alistipes.s__Alistipes_onderdonkii	0	0	0	0	0	0	0	0	0	0	0	0.5990454545	0	0	0	0
ko00030|g__Allochromatium.s__Allochromatium_vinosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Anaeromyxobacter.s__Anaeromyxobacter_dehalogenans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Bacillus.s__Bacillus_cereus_thuringiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Bacillus.s__Bacillus_megaterium	0	1.5828181818	0	0	0	0	0	0	0	0	0	0	0	0.3540454545	0	0
ko00030|g__Bacteroides.s__Bacteroides_dorei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Bacteroides.s__Bacteroides_vulgatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Bifidobacterium.s__Bifidobacterium_longum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Bradyrhizobium.s__Bradyrhizobium_diazoefficiens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0546818182
ko00030|g__Bradyrhizobium.s__Bradyrhizobium_japonicum	0	0	0	0	0	0	0	0	0	0	0	0	4.6570454545	13.1505454545	0	15.2166818182
ko00030|g__Candidatus_Accumulibacter.s__Candidatus_Accumulibacter_phosphatis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Candidatus_Solibacter.s__Candidatus_Solibacter_usitatus	0	0	0	0	0	0	0	0	0	3.9745454545	0	0	0	0	5.9148636364	0
ko00030|g__Caulobacter.s__Caulobacter_vibrioides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Chlorobium.s__Chlorobium_limicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Clostridium.s__Clostridium_beijerinckii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Clostridium.s__Clostridium_carboxidivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Clostridium.s__Clostridium_saccharobutylicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Clostridium.s__Clostridium_saccharoperbutylacetonicum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Comamonas.s__Comamonas_testosteroni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Corallococcus.s__Corallococcus_coralloides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Cyanobium.s__Cyanobium_gracile	0	0	0	0	1.7703181818	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Cylindrospermopsis.s__Cylindrospermopsis_raciborskii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Delftia.s__Delftia_acidovorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Desulfococcus.s__Desulfococcus_oleovorans	0	0	0	0	0.3711363636	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Desulfomicrobium.s__Desulfomicrobium_baculatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Desulfomonile.s__Desulfomonile_tiedjei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Desulfovibrio.s__Desulfovibrio_africanus	0	0.3029090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Desulfovibrio.s__Desulfovibrio_magneticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Enterobacter.s__Enterobacter_cloacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Exiguobacterium.s__Exiguobacterium_antarcticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Exiguobacterium.s__Exiguobacterium_pavilionensis	0	2.3550909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Exiguobacterium.s__Exiguobacterium_sibiricum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Exiguobacterium.s__Exiguobacterium_sp_AT1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Exiguobacterium.s__Exiguobacterium_sp_MH3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Geminocystis.s__Geminocystis_herdmanii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Geobacter.s__Geobacter_lovleyi	0	0.5125454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Geobacter.s__Geobacter_metallireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Geobacter.s__Geobacter_uraniireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Geodermatophilus.s__Geodermatophilus_obscurus	0	17.0595454545	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Haliscomenobacter.s__Haliscomenobacter_hydrossis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Halomonas.s__Halomonas_titanicae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Hyphomicrobium.s__Hyphomicrobium_denitrificans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00030|g__Hyphomonas.s__Hyphomonas_neptunium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
